archetype,metaRating,height,weight,skillMoves,weakFoot,attributeAcceleration,attributeSprintSpeed,attributePositioning,attributeFinishing,attributeShotPower,attributeLongShots,attributeVolleys,attributePenalties,attributeVision,attributeCrossing,attributeFkAccuracy,attributeShortPassing,attributeLongPassing,attributeCurve,attributeAgility,attributeBalance,attributeReactions,attributeBallControl,attributeDribbling,attributeComposure,attributeInterceptions,attributeHeadingAccuracy,attributeDefensiveAwareness,attributeStandingTackle,attributeSlidingTackle,attributeJumping,attributeStamina,attributeStrength,attributeAggression,Finesse Shot,Chip Shot,Power Shot,Dead Ball,Power Header,Low Driven Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Tiki Taka,Whipped Pass,Jockey,Block,Intercept,Anticipate,Slide Tackle,Bruiser,Technical,Rapid,Flair,First Touch,Trickster,Press Proven,Quick Step,Relentless,Trivela,Acrobatic,Long Throw,Aerial,accelerateType_EXPLOSIVE,accelerateType_MOSTLY_EXPLOSIVE,accelerateType_CONTROLLED_EXPLOSIVE,accelerateType_CONTROLLED,accelerateType_CONTROLLED_LENGTHY,accelerateType_MOSTLY_LENGTHY,accelerateType_LENGTHY,bodytype_Lean Medium,bodytype_Average Medium,bodytype_Stocky Medium,bodytype_Lean Tall,bodytype_Average Tall,bodytype_Stocky Tall,bodytype_Lean Short,bodytype_Average Short,bodytype_Stocky Short,bodytype_Unique
playmaker,86.32520495644701,174,66,4,4,91,89,88,80,86,77,77,70,90,78,61,93,88,84,95,93,92,91,89,91,92,76,83,89,81,91,95,87,87,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
half_winger,81.08614315791812,174,66,4,4,91,89,88,80,86,77,77,70,90,78,61,93,88,84,95,93,92,91,89,91,92,76,83,89,81,91,95,87,87,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fullback,83.02338735701952,174,66,4,4,91,89,88,80,86,77,77,70,90,78,61,93,88,84,95,93,92,91,89,91,92,76,83,89,81,91,95,87,87,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
falseback,85.43261467645168,174,66,4,4,91,89,88,80,86,77,77,70,90,78,61,93,88,84,95,93,92,91,89,91,92,76,83,89,81,91,95,87,87,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wingback,83.11247787100713,174,66,4,4,91,89,88,80,86,77,77,70,90,78,61,93,88,84,95,93,92,91,89,91,92,76,83,89,81,91,95,87,87,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
attacking_wingback,82.31044254668856,174,66,4,4,91,89,88,80,86,77,77,70,90,78,61,93,88,84,95,93,92,91,89,91,92,76,83,89,81,91,95,87,87,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
centre_half,82.16754056516817,174,66,4,4,91,89,88,80,86,77,77,70,90,78,61,93,88,84,95,93,92,91,89,91,92,76,83,89,81,91,95,87,87,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_half,84.4351804352438,174,66,4,4,91,89,88,80,86,77,77,70,90,78,61,93,88,84,95,93,92,91,89,91,92,76,83,89,81,91,95,87,87,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
defender,86.32537105778567,190,75,2,4,85,88,54,50,67,50,47,54,85,64,43,91,87,54,75,75,86,85,72,87,91,88,90,92,90,95,85,90,84,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
stopper,83.61978918207224,190,75,2,4,85,88,54,50,67,50,47,54,85,64,43,91,87,54,75,75,86,85,72,87,91,88,90,92,90,95,85,90,84,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ball_playing_defender,84.99615808868353,190,75,2,4,85,88,54,50,67,50,47,54,85,64,43,91,87,54,75,75,86,85,72,87,91,88,90,92,90,95,85,90,84,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
winger,88.42854068629937,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,88.63789602441206,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_playmaker,84.88288323095209,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fullback,85.50211817805877,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
falseback,84.20398677682866,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wingback,88.1767993171771,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
attacking_wingback,86.93839028433523,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_midfielder,86.5233552671095,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,83.92279666651574,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,84.27120654808348,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
false_nine,87.91666242161767,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,72.91915845346274,172,63,5,4,94,93,93,93,85,85,75,71,95,97,64,95,81,83,96,92,89,89,91,89,81,84,81,81,82,89,91,86,66,1,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
winger,89.47537152130278,178,71,4,4,96,97,92,93,95,80,76,64,87,88,76,86,80,88,93,94,90,90,90,90,28,61,48,35,38,90,86,91,55,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,85.83278147290957,178,71,4,4,96,97,92,93,95,80,76,64,87,88,76,86,80,88,93,94,90,90,90,90,28,61,48,35,38,90,86,91,55,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_playmaker,83.46753178906962,178,71,4,4,96,97,92,93,95,80,76,64,87,88,76,86,80,88,93,94,90,90,90,90,28,61,48,35,38,90,86,91,55,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_midfielder,83.61529214324936,178,71,4,4,96,97,92,93,95,80,76,64,87,88,76,86,80,88,93,94,90,90,90,90,28,61,48,35,38,90,86,91,55,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,86.41095629911736,178,71,4,4,96,97,92,93,95,80,76,64,87,88,76,86,80,88,93,94,90,90,90,90,28,61,48,35,38,90,86,91,55,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,84.23694107073115,178,71,4,4,96,97,92,93,95,80,76,64,87,88,76,86,80,88,93,94,90,90,90,90,28,61,48,35,38,90,86,91,55,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
false_nine,86.90263104399607,178,71,4,4,96,97,92,93,95,80,76,64,87,88,76,86,80,88,93,94,90,90,90,90,28,61,48,35,38,90,86,91,55,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,74.37003584593337,178,71,4,4,96,97,92,93,95,80,76,64,87,88,76,86,80,88,93,94,90,90,90,90,28,61,48,35,38,90,86,91,55,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
winger,85.58364894780465,173,74,5,4,95,92,91,94,93,87,88,81,92,85,79,88,81,84,92,87,90,90,95,93,49,89,45,47,45,86,85,83,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,86.91926191628541,173,74,5,4,95,92,91,94,93,87,88,81,92,85,79,88,81,84,92,87,90,90,95,93,49,89,45,47,45,86,85,83,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_playmaker,82.23046028639223,173,74,5,4,95,92,91,94,93,87,88,81,92,85,79,88,81,84,92,87,90,90,95,93,49,89,45,47,45,86,85,83,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_midfielder,81.75141598031266,173,74,5,4,95,92,91,94,93,87,88,81,92,85,79,88,81,84,92,87,90,90,95,93,49,89,45,47,45,86,85,83,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,84.9354728615452,173,74,5,4,95,92,91,94,93,87,88,81,92,85,79,88,81,84,92,87,90,90,95,93,49,89,45,47,45,86,85,83,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,83.76409719832951,173,74,5,4,95,92,91,94,93,87,88,81,92,85,79,88,81,84,92,87,90,90,95,93,49,89,45,47,45,86,85,83,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
false_nine,83.5272224310869,173,74,5,4,95,92,91,94,93,87,88,81,92,85,79,88,81,84,92,87,90,90,95,93,49,89,45,47,45,86,85,83,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,73.88650245341788,173,74,5,4,95,92,91,94,93,87,88,81,92,85,79,88,81,84,92,87,90,90,95,93,49,89,45,47,45,86,85,83,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
winger,90.3612933055242,164,60,5,4,95,95,93,91,86,85,91,86,87,93,68,96,90,89,94,99,90,91,95,87,59,68,53,49,52,86,97,84,81,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_midfielder,89.89231323698979,164,60,5,4,95,95,93,91,86,85,91,86,87,93,68,96,90,89,94,99,90,91,95,87,59,68,53,49,52,86,97,84,81,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_playmaker,88.01932351994435,164,60,5,4,95,95,93,91,86,85,91,86,87,93,68,96,90,89,94,99,90,91,95,87,59,68,53,49,52,86,97,84,81,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
inside_forward,87.25639101661154,164,60,5,4,95,95,93,91,86,85,91,86,87,93,68,96,90,89,94,99,90,91,95,87,59,68,53,49,52,86,97,84,81,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
advanced_forward,84.87761783683118,164,60,5,4,95,95,93,91,86,85,91,86,87,93,68,96,90,89,94,99,90,91,95,87,59,68,53,49,52,86,97,84,81,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poacher,83.89879100280766,164,60,5,4,95,95,93,91,86,85,91,86,87,93,68,96,90,89,94,99,90,91,95,87,59,68,53,49,52,86,97,84,81,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
false_nine,88.7827322477672,164,60,5,4,95,95,93,91,86,85,91,86,87,93,68,96,90,89,94,99,90,91,95,87,59,68,53,49,52,86,97,84,81,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
target_forward,69.57861359824076,164,60,5,4,95,95,93,91,86,85,91,86,87,93,68,96,90,89,94,99,90,91,95,87,59,68,53,49,52,86,97,84,81,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
defender,82.66482302665521,188,84,3,3,83,85,71,67,88,76,72,75,65,69,83,85,79,64,75,70,88,83,76,84,92,94,93,93,91,88,90,93,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
stopper,81.8804741208657,188,84,3,3,83,85,71,67,88,76,72,75,65,69,83,85,79,64,75,70,88,83,76,84,92,94,93,93,91,88,90,93,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,79.8386555692521,188,84,3,3,83,85,71,67,88,76,72,75,65,69,83,85,79,64,75,70,88,83,76,84,92,94,93,93,91,88,90,93,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
winger,88.6516712179287,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
inside_forward,85.7806389274431,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_playmaker,86.84529131240356,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_midfielder,85.09073747857347,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
box_to_box,83.38976028519077,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
holding,76.74603799800605,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
deep_lying_playmaker,83.02875690164306,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
playmaker,88.02505280808032,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
half_winger,82.8952153554324,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
shadow_striker,85.83302599235512,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
classic_ten,87.27641936467737,180,72,5,4,95,90,92,88,89,92,82,84,89,88,79,92,90,91,94,86,89,94,93,88,64,82,85,82,83,80,92,82,67,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,89.85939732206705,178,71,4,5,96,91,91,92,87,87,85,82,92,90,74,92,82,84,94,91,88,93,94,89,67,62,66,69,64,88,91,75,71,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_midfielder,84.85756148212323,178,71,4,5,96,91,91,92,87,87,85,82,92,90,74,92,82,84,94,91,88,93,94,89,67,62,66,69,64,88,91,75,71,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_playmaker,87.03916212333674,178,71,4,5,96,91,91,92,87,87,85,82,92,90,74,92,82,84,94,91,88,93,94,89,67,62,66,69,64,88,91,75,71,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
inside_forward,86.403641391849,178,71,4,5,96,91,91,92,87,87,85,82,92,90,74,92,82,84,94,91,88,93,94,89,67,62,66,69,64,88,91,75,71,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
box_to_box,88.45370115432203,176,65,4,5,88,88,92,90,80,76,71,76,95,90,66,97,99,78,88,87,91,93,88,90,90,91,85,85,83,93,93,95,86,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
holding,86.9380228941613,176,65,4,5,88,88,92,90,80,76,71,76,95,90,66,97,99,78,88,87,91,93,88,90,90,91,85,85,83,93,93,95,86,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
deep_lying_playmaker,85.94932483444775,176,65,4,5,88,88,92,90,80,76,71,76,95,90,66,97,99,78,88,87,91,93,88,90,90,91,85,85,83,93,93,95,86,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,86.19698189922075,176,65,4,5,88,88,92,90,80,76,71,76,95,90,66,97,99,78,88,87,91,93,88,90,90,91,85,85,83,93,93,95,86,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
half_winger,80.72285411000433,176,65,4,5,88,88,92,90,80,76,71,76,95,90,66,97,99,78,88,87,91,93,88,90,90,91,85,85,83,93,93,95,86,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
centre_half,83.33012690868803,176,65,4,5,88,88,92,90,80,76,71,76,95,90,66,97,99,78,88,87,91,93,88,90,90,91,85,85,83,93,93,95,86,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_half,83.05109257214225,176,65,4,5,88,88,92,90,80,76,71,76,95,90,66,97,99,78,88,87,91,93,88,90,90,91,85,85,83,93,93,95,86,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,89.70292174453787,170,67,5,4,90,90,89,94,83,88,82,89,99,99,99,99,99,99,89,89,86,95,93,89,57,92,52,92,86,92,92,87,82,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
shadow_striker,87.34398552770172,170,67,5,4,90,90,89,94,83,88,82,89,99,99,99,99,99,99,89,89,86,95,93,89,57,92,52,92,86,92,92,87,82,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
half_winger,85.44774671820501,170,67,5,4,90,90,89,94,83,88,82,89,99,99,99,99,99,99,89,89,86,95,93,89,57,92,52,92,86,92,92,87,82,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
classic_ten,90.88967719626379,170,67,5,4,90,90,89,94,83,88,82,89,99,99,99,99,99,99,89,89,86,95,93,89,57,92,52,92,86,92,92,87,82,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
box_to_box,84.48021005769745,170,67,5,4,90,90,89,94,83,88,82,89,99,99,99,99,99,99,89,89,86,95,93,89,57,92,52,92,86,92,92,87,82,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
